,address,estimatedICX,stake,totalDelegated,balance,unstake,unstakeBlockHeight,remainingBlocks,totalBonded,total,names,date
7841,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,190209.06288042408,0.0,0.0,0.0,,190209.06288042408,velic_hot,2021_12_09
7842,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,1695.14766063,0.0,0.0,0.0,,1695.14766063,coinex,2021_12_09
7843,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,833214.5057309006,0.0,0.0,0.0,,833214.5057309006,upbit_hot3,2021_12_09
7844,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,64162255.98937769,0.0,0.0,0.0,,64162255.98937769,upbit_cold,2021_12_09
7845,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,1022128.4270382606,0.0,0.0,0.0,,1022128.4270382606,upbit_hot1,2021_12_09
7846,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,23565075.975948542,0.0,0.0,0.0,,23565075.975948542,kraken_hot,2021_12_09
7847,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,5188140.223353324,0.0,0.0,0.0,,5188140.223353324,bithumb_3,2021_12_09
7848,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,1785190.05853933,0.0,0.0,0.0,,1785190.05853933,bithumb_1,2021_12_09
7849,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2935351.412604853,0.0,0.0,0.0,,2935351.412604853,unkEx_c1,2021_12_09
7850,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,829018.1779613796,0.0,0.0,0.0,,829018.1779613796,upbit_hot4,2021_12_09
7851,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,14398.089574074074,0.0,0.0,524999.56994,0.0,0.0,0.0,,524999.56994,unkEx_c2,2021_12_09
7852,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_12_09
7853,hx9f0c84a113881f0617172df6fc61a8278eb540f5,139116.89814814815,50000000.0,50000000.0,26837905.02793883,0.0,0.0,0.0,,76837905.02793883,binance_cold3,2021_12_09
7854,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,2392892.6846472262,0.0,0.0,0.0,,2392892.6846472262,bitvavo_hot,2021_12_09
7855,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,13119726.844741313,0.0,0.0,0.0,,13119726.844741313,binance.us,2021_12_09
7856,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,1829013.020788038,0.0,0.0,0.0,,1829013.020788038,crypto.com,2021_12_09
7857,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_12_09
7858,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,3201934.524094751,0.0,0.0,0.0,,3201934.524094751,binance_hot,2021_12_09
7859,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,3933551.242130737,0.0,0.0,0.0,,3933551.242130737,huobi,2021_12_09
7860,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,7186.509401703079,0.0,0.0,0.0,,7186.509401703079,unkEx_d1,2021_12_09
7861,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,841535.2273882242,0.0,0.0,0.0,,841535.2273882242,upbit_hot5,2021_12_09
7862,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,828746.8449542816,0.0,0.0,0.0,,828746.8449542816,upbit_hot2,2021_12_09
7863,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,6.85554618285975,0.0,0.0,0.0,,6.85554618285975,velic_stave,2021_12_09
7864,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,119528.02551454405,0.0,0.0,0.0,,119528.02551454405,bithumb_2,2021_12_10
7865,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,17393.901038165055,0.0,0.0,0.0,,17393.901038165055,latoken,2021_12_10
7866,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,37015465.0,0.0,0.0,0.0,,37015465.0,binance_cold1,2021_12_10
7867,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,47267.944339270594,10669212.7814,10669212.7814,330787.2186,0.0,0.0,0.0,,11000000.0,bitvavo_cold,2021_12_10
7868,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,190195.05913042405,0.0,0.0,0.0,,190195.05913042405,velic_hot,2021_12_10
7869,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,1460.61725504,0.0,0.0,0.0,,1460.61725504,coinex,2021_12_10
7870,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,833214.5057309006,0.0,0.0,0.0,,833214.5057309006,upbit_hot3,2021_12_10
7871,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,64609153.27319625,0.0,0.0,0.0,,64609153.27319625,upbit_cold,2021_12_10
7872,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,832492.6811446305,0.0,0.0,0.0,,832492.6811446305,upbit_hot1,2021_12_10
7873,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,23596760.43707547,0.0,0.0,0.0,,23596760.43707547,kraken_hot,2021_12_10
7874,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,4395269.877340973,0.0,0.0,0.0,,4395269.877340973,bithumb_3,2021_12_10
7875,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2985191.05853933,0.0,0.0,0.0,,2985191.05853933,bithumb_1,2021_12_10
7876,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2930183.508684833,0.0,0.0,0.0,,2930183.508684833,unkEx_c1,2021_12_10
7877,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,829018.1779613796,0.0,0.0,0.0,,829018.1779613796,upbit_hot4,2021_12_10
7878,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,14398.089574074074,0.0,0.0,524999.56994,0.0,0.0,0.0,,524999.56994,unkEx_c2,2021_12_10
7879,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_12_10
7880,hx9f0c84a113881f0617172df6fc61a8278eb540f5,153090.97222222222,50000000.0,50000000.0,26837905.02793883,0.0,0.0,0.0,,76837905.02793883,binance_cold3,2021_12_10
7881,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,2383327.132129086,0.0,0.0,0.0,,2383327.132129086,bitvavo_hot,2021_12_10
7882,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,13088628.130180784,0.0,0.0,0.0,,13088628.130180784,binance.us,2021_12_10
7883,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,1825033.455803808,0.0,0.0,0.0,,1825033.455803808,crypto.com,2021_12_10
7884,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_12_10
7885,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,3043617.7641262123,0.0,0.0,0.0,,3043617.7641262123,binance_hot,2021_12_10
7886,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,3933551.242130737,0.0,0.0,0.0,,3933551.242130737,huobi,2021_12_10
7887,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,7186.509401703079,0.0,0.0,0.0,,7186.509401703079,unkEx_d1,2021_12_10
7888,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,832941.8511382241,0.0,0.0,0.0,,832941.8511382241,upbit_hot5,2021_12_10
7889,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,875862.7710519716,0.0,0.0,0.0,,875862.7710519716,upbit_hot2,2021_12_10
7890,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,6.85554618285975,0.0,0.0,0.0,,6.85554618285975,velic_stave,2021_12_10
7891,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,141221.97580305405,0.0,0.0,0.0,,141221.97580305405,bithumb_2,2021_12_11
7892,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,17393.901038165055,0.0,0.0,0.0,,17393.901038165055,latoken,2021_12_11
7893,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,37015465.0,0.0,0.0,0.0,,37015465.0,binance_cold1,2021_12_11
7894,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,50258.666279474055,10669212.7814,10669212.7814,330787.2186,0.0,0.0,0.0,,11000000.0,bitvavo_cold,2021_12_11
7895,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,190249.05663042405,0.0,0.0,0.0,,190249.05663042405,velic_hot,2021_12_11
7896,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,1419.57900251,0.0,0.0,0.0,,1419.57900251,coinex,2021_12_11
7897,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,829494.5144809006,0.0,0.0,0.0,,829494.5144809006,upbit_hot3,2021_12_11
7898,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,64609153.27319625,0.0,0.0,0.0,,64609153.27319625,upbit_cold,2021_12_11
7899,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,832492.6811446305,0.0,0.0,0.0,,832492.6811446305,upbit_hot1,2021_12_11
7900,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,23602624.87657547,0.0,0.0,0.0,,23602624.87657547,kraken_hot,2021_12_11
7901,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,4465556.432718594,0.0,0.0,0.0,,4465556.432718594,bithumb_3,2021_12_11
7902,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2865191.05728933,0.0,0.0,0.0,,2865191.05728933,bithumb_1,2021_12_11
7903,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2980654.128547763,0.0,0.0,0.0,,2980654.128547763,unkEx_c1,2021_12_11
7904,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,832614.9469340376,0.0,0.0,0.0,,832614.9469340376,upbit_hot4,2021_12_11
7905,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,14398.089574074074,0.0,0.0,524999.56994,0.0,0.0,0.0,,524999.56994,unkEx_c2,2021_12_11
7906,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_12_11
7907,hx9f0c84a113881f0617172df6fc61a8278eb540f5,167106.63580246913,50000000.0,50000000.0,26837905.02793883,0.0,0.0,0.0,,76837905.02793883,binance_cold3,2021_12_11
7908,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,2375840.040070556,0.0,0.0,0.0,,2375840.040070556,bitvavo_hot,2021_12_11
7909,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,13084250.08925956,0.0,0.0,0.0,,13084250.08925956,binance.us,2021_12_11
7910,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,1822804.793634678,0.0,0.0,0.0,,1822804.793634678,crypto.com,2021_12_11
7911,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_12_11
7912,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,3043617.7641262123,0.0,0.0,0.0,,3043617.7641262123,binance_hot,2021_12_11
7913,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,3933551.242130737,0.0,0.0,0.0,,3933551.242130737,huobi,2021_12_11
7914,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,7186.509401703079,0.0,0.0,0.0,,7186.509401703079,unkEx_d1,2021_12_11
7915,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,832941.8511382241,0.0,0.0,0.0,,832941.8511382241,upbit_hot5,2021_12_11
7916,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,830235.6756061616,0.0,0.0,0.0,,830235.6756061616,upbit_hot2,2021_12_11
7917,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,6.85554618285975,0.0,0.0,0.0,,6.85554618285975,velic_stave,2021_12_11
7918,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,125568.02866836404,0.0,0.0,0.0,,125568.02866836404,bithumb_2,2021_12_12
7919,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,17404.219788165054,0.0,0.0,0.0,,17404.219788165054,latoken,2021_12_12
7920,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,37015465.0,0.0,0.0,0.0,,37015465.0,binance_cold1,2021_12_12
7921,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,53240.513673860885,10669212.7814,10669212.7814,330787.2186,0.0,0.0,0.0,,11000000.0,bitvavo_cold,2021_12_12
7922,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,191928.87086042407,0.0,0.0,0.0,,191928.87086042407,velic_hot,2021_12_12
7923,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,1015.48980923,0.0,0.0,0.0,,1015.48980923,coinex,2021_12_12
7924,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,829494.5144809006,0.0,0.0,0.0,,829494.5144809006,upbit_hot3,2021_12_12
7925,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,64609153.27319625,0.0,0.0,0.0,,64609153.27319625,upbit_cold,2021_12_12
7926,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,832492.6811446305,0.0,0.0,0.0,,832492.6811446305,upbit_hot1,2021_12_12
7927,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,23593573.24784664,0.0,0.0,0.0,,23593573.24784664,kraken_hot,2021_12_12
7928,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,4661941.8289833935,0.0,0.0,0.0,,4661941.8289833935,bithumb_3,2021_12_12
7929,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2802191.05603933,0.0,0.0,0.0,,2802191.05603933,bithumb_1,2021_12_12
7930,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2895487.557347763,0.0,0.0,0.0,,2895487.557347763,unkEx_c1,2021_12_12
7931,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,946107.7832411096,0.0,0.0,0.0,,946107.7832411096,upbit_hot4,2021_12_12
7932,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,14398.089574074074,0.0,0.0,524999.56994,0.0,0.0,0.0,,524999.56994,unkEx_c2,2021_12_12
7933,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_12_12
7934,hx9f0c84a113881f0617172df6fc61a8278eb540f5,181080.7098765432,50000000.0,50000000.0,26837905.02793883,0.0,0.0,0.0,,76837905.02793883,binance_cold3,2021_12_12
7935,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,2383742.281644021,0.0,0.0,0.0,,2383742.281644021,bitvavo_hot,2021_12_12
7936,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,13080919.205094216,0.0,0.0,0.0,,13080919.205094216,binance.us,2021_12_12
7937,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,1795629.777874678,0.0,0.0,0.0,,1795629.777874678,crypto.com,2021_12_12
7938,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_12_12
7939,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,3043617.7641262123,0.0,0.0,0.0,,3043617.7641262123,binance_hot,2021_12_12
7940,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,3933551.242130737,0.0,0.0,0.0,,3933551.242130737,huobi,2021_12_12
7941,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,7186.509401703079,0.0,0.0,0.0,,7186.509401703079,unkEx_d1,2021_12_12
7942,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,830382.0775720342,0.0,0.0,0.0,,830382.0775720342,upbit_hot5,2021_12_12
7943,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,830235.6756061616,0.0,0.0,0.0,,830235.6756061616,upbit_hot2,2021_12_12
7944,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,6.85554618285975,0.0,0.0,0.0,,6.85554618285975,velic_stave,2021_12_12
7945,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,137139.12925524404,0.0,0.0,0.0,,137139.12925524404,bithumb_2,2021_12_13
7946,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,17404.219788165054,0.0,0.0,0.0,,17404.219788165054,latoken,2021_12_13
7947,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,37015465.0,0.0,0.0,0.0,,37015465.0,binance_cold1,2021_12_13
7948,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,56222.36106824772,10669212.7814,10669212.7814,330787.2186,0.0,0.0,0.0,,11000000.0,bitvavo_cold,2021_12_13
7949,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,191937.86961042407,0.0,0.0,0.0,,191937.86961042407,velic_hot,2021_12_13
7950,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,1015.48980923,0.0,0.0,0.0,,1015.48980923,coinex,2021_12_13
7951,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,829494.5144809006,0.0,0.0,0.0,,829494.5144809006,upbit_hot3,2021_12_13
7952,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,64609153.27319625,0.0,0.0,0.0,,64609153.27319625,upbit_cold,2021_12_13
7953,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,832492.6811446305,0.0,0.0,0.0,,832492.6811446305,upbit_hot1,2021_12_13
7954,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,23648042.97339157,0.0,0.0,0.0,,23648042.97339157,kraken_hot,2021_12_13
7955,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,4944395.712779634,0.0,0.0,0.0,,4944395.712779634,bithumb_3,2021_12_13
7956,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2702191.05478933,0.0,0.0,0.0,,2702191.05478933,bithumb_1,2021_12_13
7957,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2786800.035400773,0.0,0.0,0.0,,2786800.035400773,unkEx_c1,2021_12_13
7958,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,982270.6097424238,0.0,0.0,0.0,,982270.6097424238,upbit_hot4,2021_12_13
7959,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,14398.089574074074,0.0,0.0,524999.56994,0.0,0.0,0.0,,524999.56994,unkEx_c2,2021_12_13
7960,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_12_13
7961,hx9f0c84a113881f0617172df6fc61a8278eb540f5,195054.78395061727,50000000.0,50000000.0,23837905.026688837,0.0,0.0,0.0,,73837905.02668883,binance_cold3,2021_12_13
7962,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,2371137.713728415,0.0,0.0,0.0,,2371137.713728415,bitvavo_hot,2021_12_13
7963,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,13101624.991310457,0.0,0.0,0.0,,13101624.991310457,binance.us,2021_12_13
7964,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,1776145.317906668,0.0,0.0,0.0,,1776145.317906668,crypto.com,2021_12_13
7965,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_12_13
7966,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,4117650.116351532,0.0,0.0,0.0,,4117650.116351532,binance_hot,2021_12_13
7967,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,3933551.242130737,0.0,0.0,0.0,,3933551.242130737,huobi,2021_12_13
7968,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,7186.509401703079,0.0,0.0,0.0,,7186.509401703079,unkEx_d1,2021_12_13
7969,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,830382.0775720342,0.0,0.0,0.0,,830382.0775720342,upbit_hot5,2021_12_13
7970,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,830235.6756061616,0.0,0.0,0.0,,830235.6756061616,upbit_hot2,2021_12_13
7971,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,6.85554618285975,0.0,0.0,0.0,,6.85554618285975,velic_stave,2021_12_13
7972,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,102908.55697695405,0.0,0.0,0.0,,102908.55697695405,bithumb_2,2021_12_14
7973,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,17404.219788165054,0.0,0.0,0.0,,17404.219788165054,latoken,2021_12_14
7974,hx1729b35b690d51e9944b2e94075acff986ea0675,0.0,0.0,0.0,37015465.0,0.0,0.0,0.0,,37015465.0,binance_cold1,2021_12_14
7975,hx23cb1d823ef96ac22ae30c986a78bdbf3da976df,59204.20846263455,10669212.7814,10669212.7814,330787.2186,0.0,0.0,0.0,,11000000.0,bitvavo_cold,2021_12_14
7976,hx307c01535bfd1fb86b3b309925ae6970680eb30d,0.0,0.0,0.0,211952.85685992407,0.0,0.0,0.0,,211952.85685992407,velic_hot,2021_12_14
7977,hx3881f2ba4e3265a11cf61dd68a571083c7c7e6a5,0.0,0.0,0.0,1015.48980923,0.0,0.0,0.0,,1015.48980923,coinex,2021_12_14
7978,hx4a01996877ac535a63e0107c926fb60f1d33c532,0.0,0.0,0.0,879332.6542388501,0.0,0.0,0.0,,879332.6542388501,upbit_hot3,2021_12_14
7979,hx562dc1e2c7897432c298115bc7fbcc3b9d5df294,0.0,0.0,0.0,64609153.27319625,0.0,0.0,0.0,,64609153.27319625,upbit_cold,2021_12_14
7980,hx6332c8a8ce376a5fc7f976d1bc4805a5d8bf1310,0.0,0.0,0.0,832492.6811446305,0.0,0.0,0.0,,832492.6811446305,upbit_hot1,2021_12_14
7981,hx68646780e14ee9097085f7280ab137c3633b4b5f,0.0,0.0,0.0,23701539.57672352,0.0,0.0,0.0,,23701539.57672352,kraken_hot,2021_12_14
7982,hx6d14b2b77a9e73c5d5804d43c7e3c3416648ae3d,0.0,0.0,0.0,5277184.939420073,0.0,0.0,0.0,,5277184.939420073,bithumb_3,2021_12_14
7983,hx6eb81220f547087b82e5a3de175a5dc0d854a3cd,0.0,0.0,0.0,2602191.05353933,0.0,0.0,0.0,,2602191.05353933,bithumb_1,2021_12_14
7984,hx85532472e789802a943bd34a8aeb86668bc23265,0.0,0.0,0.0,2861284.108150773,0.0,0.0,0.0,,2861284.108150773,unkEx_c1,2021_12_14
7985,hx8d28bc4d785d331eb4e577135701eb388e9a469d,0.0,0.0,0.0,851649.4594393837,0.0,0.0,0.0,,851649.4594393837,upbit_hot4,2021_12_14
7986,hx94a7cd360a40cbf39e92ac91195c2ee3c81940a6,14398.089574074074,0.0,0.0,524999.56994,0.0,0.0,0.0,,524999.56994,unkEx_c2,2021_12_14
7987,hx99cc8eb746de5885f5e5992f084779fc0c2c135b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,binance_cold2,2021_12_14
7988,hx9f0c84a113881f0617172df6fc61a8278eb540f5,209028.85802469132,50000000.0,50000000.0,23837905.026688837,0.0,0.0,0.0,,73837905.02668883,binance_cold3,2021_12_14
7989,hxa390d24fdcba68515b492ffc553192802706a121,0.0,0.0,0.0,2329304.668296845,0.0,0.0,0.0,,2329304.668296845,bitvavo_hot,2021_12_14
7990,hxa527f96d8b988a31083167f368105fc0f2ab1143,0.0,0.0,0.0,12593474.038203342,0.0,0.0,0.0,,12593474.038203342,binance.us,2021_12_14
7991,hxb7f3d4bb2eb521f3c68f85bbc087d1e56a816fd6,0.0,0.0,0.0,1745406.751679318,0.0,0.0,0.0,,1745406.751679318,crypto.com,2021_12_14
7992,hxbf90314546bbc3ed980454c9e2a9766160389302,0.0,0.0,0.0,50.00001994137636,0.0,0.0,0.0,,50.00001994137636,upbit_hot_old,2021_12_14
7993,hxc4193cda4a75526bf50896ec242d6713bb6b02a3,0.0,0.0,0.0,2629240.5351497824,0.0,0.0,0.0,,2629240.5351497824,binance_hot,2021_12_14
7994,hxd9fb974459fe46eb9d5a7c438f17ae6e75c0f2d1,0.0,0.0,0.0,3933551.242130737,0.0,0.0,0.0,,3933551.242130737,huobi,2021_12_14
7995,hxe5327aade005b19cb18bc993513c5cfcacd159e9,0.0,0.0,0.0,7186.509401703079,0.0,0.0,0.0,,7186.509401703079,unkEx_d1,2021_12_14
7996,hxf2b4e7eab4f14f49e5dce378c2a0389c379ac628,0.0,0.0,0.0,830382.0775720342,0.0,0.0,0.0,,830382.0775720342,upbit_hot5,2021_12_14
7997,hxfdb57e23c32f9273639d6dda45068d85ee43fe08,0.0,0.0,0.0,830235.6756061616,0.0,0.0,0.0,,830235.6756061616,upbit_hot2,2021_12_14
7998,hxff1c8ebad1a3ce1ac192abe49013e75db49057f8,0.0,0.0,0.0,6.85554618285975,0.0,0.0,0.0,,6.85554618285975,velic_stave,2021_12_14
7999,hx0cdf40498ef03e6a48329836c604aa4cea48c454,0.0,0.0,0.0,283145.85033685406,0.0,0.0,0.0,,283145.85033685406,bithumb_2,2021_12_15
8000,hx14ea4bca6f205fecf677ac158296b7f352609871,0.0,0.0,0.0,17404.219788165054,0.0,0.0,0.0,,17404.219788165054,latoken,2021_12_15
